% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
3.859	1	2	386	10	2	16	903	0	0
3.86	1	2	387	1	2	18	967	0	0
3.861	1	2	387	2	2	18	967	0	0
3.862	1	2	387	3	2	22	1383	0	0
3.863	1	2	387	4	2	22	1383	0	0
3.864	1	2	387	5	2	22	1383	0	0
3.865	1	2	387	6	2	22	1383	0	0
3.866	1	2	387	7	2	12	597	0	0
3.867	1	2	387	8	2	12	597	0	0
3.868	1	1	387	9	1	10	469	0	0
3.869	1	1	387	10	1	10	469	0	0
3.87	1	2	388	1	2	16	903	0	0
3.871	1	2	388	2	2	16	903	0	0
3.872	1	1	388	3	1	2	133	0	0
3.873	1	1	388	4	1	2	133	0	0
3.874	1	1	388	5	1	4	217	0	0
3.875	1	1	388	6	1	4	217	0	0
3.876	1	1	388	7	1	8	421	0	0
3.877	1	2	388	8	2	12	597	0	0
3.878	1	2	388	9	2	22	1383	0	0
3.879	1	2	388	10	2	22	1383	0	0
3.88	1	2	389	1	2	24	1620	0	0
3.881	1	2	389	2	2	24	1620	0	0
3.882	1	1	389	3	1	14	775	0	0
3.883	1	1	389	4	1	14	775	0	0
3.884	1	2	389	5	2	22	1383	0	0
3.885	1	2	389	6	2	22	1383	0	0
3.886	1	2	389	7	2	22	1383	0	0
3.887	1	2	389	8	2	22	1383	0	0
3.888	1	2	389	9	2	18	967	0	0
3.889	1	1	389	10	1	6	309	0	0
3.89	1	1	390	1	1	4	217	0	0
3.891	1	1	390	2	1	4	217	0	0
3.892	1	1	390	3	1	12	597	0	0
3.893	1	1	390	4	1	12	597	0	0
3.894	1	1	390	5	1	14	775	0	0
3.895	1	1	390	6	1	14	775	0	0
3.896	1	2	390	7	2	24	1620	0	0
3.897	1	2	390	8	2	24	1620	0	0
3.898	1	2	390	9	2	14	775	0	0
3.899	1	2	390	10	2	14	775	0	0
3.9	1	2	391	1	2	20	1191	0	0
3.901	1	1	391	2	1	4	217	0	0
3.902	1	1	391	3	1	4	217	0	0
3.903	1	1	391	4	1	4	217	0	0
3.904	1	1	391	5	1	6	309	0	0
3.905	1	1	391	6	1	6	309	0	0
3.906	1	1	391	7	1	8	421	0	0
3.907	1	1	391	8	1	8	421	0	0
3.908	1	1	391	9	1	10	469	0	0
3.909	1	1	391	10	1	10	469	0	0
3.91	1	1	392	1	1	10	469	0	0
3.911	1	1	392	2	1	10	469	0	0
3.912	1	1	392	3	1	0	81	0	0
3.913	1	1	392	4	1	0	81	0	0
3.914	1	2	392	5	2	22	1383	0	0
3.915	1	2	392	6	2	22	1383	0	0
3.916	1	2	392	7	2	16	903	0	0
3.917	1	2	392	8	2	16	903	0	0
3.918	1	2	392	9	2	24	1620	0	0
3.919	1	2	392	10	2	24	1620	0	0
3.92	1	1	393	1	1	8	421	0	0
3.921	1	1	393	2	1	8	421	0	0
3.922	1	1	393	3	1	10	469	0	0
3.923	1	1	393	4	1	10	469	0	0
3.924	1	1	393	5	1	4	217	0	0
3.925	1	1	393	6	1	4	217	0	0
3.926	1	1	393	7	1	2	133	0	0
3.927	1	1	393	8	1	2	133	0	0
3.928	1	1	393	9	1	8	421	0	0
3.929	1	1	393	10	1	8	421	0	0
3.93	1	1	394	1	1	12	597	0	0
3.931	1	1	394	2	1	12	597	0	0
3.932	1	2	394	3	2	18	967	0	0
3.933	1	2	394	4	2	18	967	0	0
3.934	1	2	394	5	2	12	597	0	0
3.935	1	2	394	6	2	12	597	0	0
3.936	1	1	394	7	1	12	597	0	0
3.937	1	1	394	8	1	12	597	0	0
3.938	1	1	394	9	1	8	421	0	0
3.939	1	1	394	10	1	8	421	0	0
3.94	1	2	395	1	2	6	309	0	0
3.941	1	2	395	2	2	6	309	0	0
3.942	1	2	395	3	2	12	597	0	0
3.943	1	2	395	4	2	12	597	0	0
3.944	1	2	395	5	2	18	967	0	0
3.945	1	2	395	6	2	18	967	0	0
3.951	1	2	396	2	2	18	967	0	0
3.952	1	2	396	3	2	20	1191	0	0
3.953	1	2	396	4	2	20	1191	0	0
3.954	1	2	396	5	2	18	967	0	0
3.955	1	2	396	6	2	18	967	0	0
3.956	1	2	396	7	2	18	967	0	0
3.958	1	2	396	9	2	20	1191	0	0
3.959	1	2	396	10	2	20	1191	0	0
3.97	1	2	398	1	2	2	133	0	0
3.971	1	2	398	2	2	2	133	0	0
3.972	1	2	398	3	2	8	421	0	0
3.973	1	2	398	4	2	8	421	0	0
3.974	1	2	398	5	2	8	421	0	0
3.975	1	2	398	6	2	8	421	0	0
3.976	1	2	398	7	2	18	967	0	0
3.977	1	2	398	8	2	18	967	0	0
3.978	1	2	398	9	2	16	903	0	0
3.979	1	2	398	10	2	16	903	0	0
3.98	1	2	399	1	2	14	775	0	0
3.981	1	2	399	2	2	14	775	0	0
3.982	1	2	399	3	2	24	1620	0	0
3.994	1	2	400	5	2	6	309	0	0
3.995	1	2	400	6	2	6	309	0	0
3.996	1	2	400	7	2	12	597	0	0
3.997	1	2	400	8	2	12	597	0	0
3.998	1	2	400	9	2	14	775	0	0
3.999	1	2	400	10	2	14	775	0	0
4	1	2	401	1	2	10	469	0	0
4.001	1	2	401	2	2	10	469	0	0
4.002	1	2	401	3	2	24	1620	0	0
4.003	1	2	401	4	2	24	1620	0	0
4.004	1	2	401	5	2	28	2196	0	0
4.011	1	1	402	2	1	0	81	0	0
4.012	1	1	402	3	1	10	469	0	0
4.013	1	1	402	4	1	10	469	0	0
4.014	1	1	402	5	1	14	775	0	0
4.015	1	1	402	6	1	14	775	0	0
4.016	1	2	402	7	2	12	597	0	0
4.017	1	2	402	8	2	12	597	0	0
4.018	1	2	402	9	2	16	903	0	0
4.019	1	2	402	10	2	16	903	0	0
4.02	1	2	403	1	2	10	469	0	0
4.021	1	2	403	2	2	10	469	0	0
4.022	1	1	403	3	1	12	597	0	0
4.023	1	1	403	4	1	12	597	0	0
4.024	1	2	403	5	2	18	967	0	0
4.025	1	2	403	6	2	18	967	0	0
4.026	1	2	403	7	2	20	1191	0	0
4.027	1	2	403	8	2	20	1191	0	0
4.028	1	1	403	9	1	18	967	0	0
4.029	1	1	403	10	1	18	967	0	0
4.03	1	2	404	1	2	20	1191	0	0
4.031	1	1	404	2	1	14	775	0	0
4.032	1	1	404	3	1	6	309	0	0
4.033	1	1	404	4	1	6	309	0	0
4.034	1	1	404	5	1	14	775	0	0
4.035	1	1	404	6	1	14	775	0	0
4.036	1	1	404	7	1	10	469	0	0
4.037	1	1	404	8	1	10	469	0	0
4.038	1	1	404	9	1	18	967	0	0
4.039	1	1	404	10	1	18	967	0	0
4.04	1	2	405	1	2	18	967	0	0
4.041	1	2	405	2	2	18	967	0	0
4.042	1	1	405	3	1	10	469	0	0
4.043	1	1	405	4	1	10	469	0	0
4.044	1	1	405	5	1	14	775	0	0
4.045	1	1	405	6	1	14	775	0	0
4.046	1	2	405	7	2	8	421	0	0
4.047	1	2	405	8	2	8	421	0	0
4.048	1	2	405	9	2	18	967	0	0
4.049	1	2	405	10	2	18	967	0	0
4.05	1	1	406	1	1	12	597	0	0
4.051	1	1	406	2	1	12	597	0	0
4.052	1	1	406	3	1	16	903	0	0
4.053	1	1	406	4	1	16	903	0	0
4.054	1	2	406	5	2	12	597	0	0
4.055	1	2	406	6	2	12	597	0	0
4.056	1	2	406	7	2	20	1191	0	0
4.057	1	2	406	8	2	20	1191	0	0
4.058	1	2	406	9	2	24	1620	0	0
4.059	1	2	406	10	2	24	1620	0	0
4.06	1	2	407	1	2	16	903	0	0
4.061	1	2	407	2	2	16	903	0	0
4.062	1	2	407	3	2	16	903	0	0
4.063	1	1	407	4	1	8	421	0	0
4.064	1	1	407	5	1	20	1191	0	0
4.065	1	1	407	6	1	20	1191	0	0
4.066	1	2	407	7	2	16	903	0	0
4.067	1	2	407	8	2	16	903	0	0
4.068	1	2	407	9	2	18	967	0	0
4.069	1	1	407	10	1	8	421	0	0
4.07	1	1	408	1	1	14	775	0	0
4.071	1	1	408	2	1	14	775	0	0
4.072	1	1	408	3	1	6	309	0	0
4.073	1	2	408	4	2	16	903	0	0
4.074	1	1	408	5	1	16	903	0	0
4.075	1	1	408	6	1	16	903	0	0
4.076	1	2	408	7	2	12	597	0	0
4.077	1	2	408	8	2	12	597	0	0
4.078	1	1	408	9	1	16	903	0	0
4.079	1	1	408	10	1	16	903	0	0
4.08	1	1	409	1	1	14	775	0	0
4.081	1	1	409	2	1	14	775	0	0
4.082	1	2	409	3	2	12	597	0	0
4.083	1	2	409	4	2	12	597	0	0
4.084	1	1	409	5	1	12	597	0	0
4.085	1	1	409	6	1	12	597	0	0
4.086	1	2	409	7	2	18	967	0	0
4.087	1	2	409	8	2	18	967	0	0
4.088	1	2	409	9	2	14	775	0	0
4.089	1	2	409	10	2	14	775	0	0
4.09	1	2	410	1	2	22	1383	0	0
4.091	1	2	410	2	2	22	1383	0	0
4.092	1	2	410	3	2	24	1620	0	0
4.093	1	1	410	4	1	10	469	0	0
4.094	1	1	410	5	1	10	469	0	0
4.095	1	1	410	6	1	10	469	0	0
4.096	1	1	410	7	1	10	469	0	0
4.097	1	1	410	8	1	10	469	0	0
4.098	1	1	410	9	1	10	469	0	0
4.099	1	1	410	10	1	10	469	0	0
4.1	1	2	411	1	2	22	1383	0	0
4.101	1	2	411	2	2	22	1383	0	0
4.102	1	2	411	3	2	24	1620	0	0
4.103	1	2	411	4	2	24	1620	0	0
4.104	1	2	411	5	2	12	597	0	0
4.105	1	2	411	6	2	12	597	0	0
4.106	1	2	411	7	2	18	967	0	0
4.107	1	2	411	8	2	18	967	0	0
4.108	1	1	411	9	1	8	421	0	0
4.109	1	1	411	10	1	8	421	0	0
4.11	1	2	412	1	2	20	1191	0	0
4.111	1	2	412	2	2	20	1191	0	0
4.112	1	1	412	3	1	12	597	0	0
4.113	1	1	412	4	1	12	597	0	0
4.114	1	2	412	5	2	24	1620	0	0
4.115	1	1	412	6	1	12	597	0	0
4.116	1	1	412	7	1	12	597	0	0
4.117	1	1	412	8	1	12	597	0	0
4.118	1	1	412	9	1	6	309	0	0
4.119	1	2	412	10	2	14	775	0	0
4.12	1	2	413	1	2	18	967	0	0
4.121	1	2	413	2	2	18	967	0	0
4.122	1	2	413	3	2	20	1191	0	0
4.123	1	2	413	4	2	20	1191	0	0
4.124	1	1	413	5	1	12	597	0	0
4.125	1	1	413	6	1	12	597	0	0
4.126	1	1	413	7	1	14	775	0	0
4.127	1	1	413	8	1	14	775	0	0
4.128	1	1	413	9	1	18	967	0	0
4.129	1	1	413	10	1	18	967	0	0
4.13	1	2	414	1	2	22	1383	0	0
4.131	1	2	414	2	2	22	1383	0	0
4.132	1	2	414	3	2	22	1383	0	0
4.133	1	2	414	4	2	22	1383	0	0
4.134	1	2	414	5	2	20	1191	0	0
4.135	1	1	414	6	1	10	469	0	0
4.136	1	1	414	7	1	2	133	0	0
4.137	1	1	414	8	1	2	133	0	0
4.138	1	2	414	9	2	22	1383	0	0
4.139	1	2	414	10	2	22	1383	0	0
4.14	1	2	415	1	2	28	2196	0	0
4.141	1	1	415	2	1	14	775	0	0
4.142	1	1	415	3	1	18	967	0	0
4.143	1	1	415	4	1	18	967	0	0
4.144	1	1	415	5	1	14	775	0	0
4.145	1	1	415	6	1	14	775	0	0
4.146	1	1	415	7	1	14	775	0	0
4.147	1	1	415	8	1	14	775	0	0
4.148	1	2	415	9	2	20	1191	0	0
4.149	1	2	415	10	2	20	1191	0	0
4.15	1	1	416	1	1	8	421	0	0
4.151	1	1	416	2	1	8	421	0	0
4.152	1	2	416	3	2	18	967	0	0
4.153	1	2	416	4	2	18	967	0	0
4.154	1	2	416	5	2	14	775	0	0
4.155	1	2	416	6	2	14	775	0	0
4.156	1	2	416	7	2	18	967	0	0
4.157	1	2	416	8	2	18	967	0	0
4.158	1	2	416	9	2	16	903	0	0
4.159	1	2	416	10	2	16	903	0	0
4.16	1	2	417	1	2	12	597	0	0
4.161	1	2	417	2	2	12	597	0	0
4.162	1	2	417	3	2	18	967	0	0
4.163	1	2	417	4	2	18	967	0	0
4.164	1	1	417	5	1	14	775	0	0
4.165	1	1	417	6	1	14	775	0	0
4.166	1	1	417	7	1	10	469	0	0
4.167	1	1	417	8	1	10	469	0	0
4.168	1	1	417	9	1	4	217	0	0
4.169	1	1	417	10	1	4	217	0	0
4.17	1	1	418	1	1	0	81	0	0
4.171	1	1	418	2	1	0	81	0	0
4.172	1	1	418	3	1	14	775	0	0
4.173	1	1	418	4	1	14	775	0	0
4.174	1	2	418	5	2	18	967	0	0
4.175	1	2	418	6	2	18	967	0	0
4.176	1	2	418	7	2	24	1620	0	0
4.177	1	2	418	8	2	24	1620	0	0
4.178	1	2	418	9	2	24	1620	0	0
4.179	1	2	418	10	2	24	1620	0	0
4.18	1	2	419	1	2	18	967	0	0
4.181	1	2	419	2	2	18	967	0	0
4.182	1	2	419	3	2	14	775	0	0
4.183	1	2	419	4	2	14	775	0	0
4.184	1	1	419	5	1	16	903	0	0
4.185	1	1	419	6	1	16	903	0	0
4.186	1	1	419	7	1	22	1383	0	0
4.187	1	1	419	8	1	22	1383	0	0
4.188	1	1	419	9	1	16	903	0	0
4.189	1	1	419	10	1	16	903	0	0
4.19	1	2	420	1	2	18	967	0	0
4.191	1	1	420	2	1	12	597	0	0
4.192	1	1	420	3	1	16	903	0	0
4.193	1	1	420	4	1	16	903	0	0
4.194	1	2	420	5	2	20	1191	0	0
4.195	1	2	420	6	2	20	1191	0	0
4.196	1	1	420	7	1	10	469	0	0
4.197	1	1	420	8	1	10	469	0	0
4.198	1	2	420	9	2	22	1383	0	0
4.199	1	2	420	10	2	22	1383	0	0
4.2	1	2	421	1	2	24	1620	0	0
4.201	1	2	421	2	2	24	1620	0	0
4.202	1	2	421	3	2	16	903	0	0
4.203	1	2	421	4	2	16	903	0	0
4.204	1	1	421	5	1	18	967	0	0
4.205	1	1	421	6	1	18	967	0	0
4.206	1	2	421	7	2	20	1191	0	0
4.207	1	2	421	8	2	20	1191	0	0
4.208	1	2	421	9	2	6	309	0	0
4.209	1	2	421	10	2	6	309	0	0
4.21	1	2	422	1	2	14	775	0	0
4.211	1	2	422	2	2	14	775	0	0
4.212	1	2	422	3	2	10	469	0	0
4.213	1	2	422	4	2	10	469	0	0
4.214	1	2	422	5	2	22	1383	0	0
4.215	1	2	422	6	2	22	1383	0	0
4.216	1	2	422	7	2	22	1383	0	0
4.217	1	2	422	8	2	22	1383	0	0
4.218	1	2	422	9	2	22	1383	0	0
4.219	1	2	422	10	2	22	1383	0	0
4.22	1	2	423	1	2	22	1383	0	0
4.221	1	2	423	2	2	22	1383	0	0
4.224	1	2	423	5	2	10	469	0	0
4.225	1	2	423	6	2	10	469	0	0
4.226	1	2	423	7	2	6	309	0	0
4.227	1	2	423	8	2	6	309	0	0
4.228	1	2	423	9	2	18	967	0	0
4.229	1	2	423	10	2	18	967	0	0
4.23	1	2	424	1	2	22	1383	0	0
4.231	1	2	424	2	2	22	1383	0	0
4.232	1	2	424	3	2	18	967	0	0
4.233	1	2	424	4	2	18	967	0	0
4.234	1	2	424	5	2	14	775	0	0
4.235	1	2	424	6	2	14	775	0	0
4.236	1	2	424	7	2	22	1383	0	0
4.237	1	2	424	8	2	22	1383	0	0
4.238	1	2	424	9	2	20	1191	0	0
4.239	1	2	424	10	2	20	1191	0	0
4.24	1	2	425	1	2	14	775	0	0
4.241	1	2	425	2	2	14	775	0	0
4.244	1	2	425	5	2	24	1620	0	0
4.245	1	2	425	6	2	24	1620	0	0
4.246	1	2	425	7	2	20	1191	0	0
4.247	1	2	425	8	2	20	1191	0	0
4.248	1	2	425	9	2	12	597	0	0
4.249	1	2	425	10	2	12	597	0	0
4.25	1	2	426	1	2	10	469	0	0
4.251	1	2	426	2	2	10	469	0	0
4.252	1	2	426	3	2	20	1191	0	0
4.253	1	2	426	4	2	20	1191	0	0
4.254	1	2	426	5	2	20	1191	0	0
4.255	1	2	426	6	2	20	1191	0	0
4.256	1	2	426	7	2	2	133	0	0
4.257	1	2	426	8	2	2	133	0	0
4.258	1	2	426	9	2	20	1191	0	0
4.259	1	2	426	10	2	20	1191	0	0
4.26	1	2	427	1	2	18	967	0	0
4.261	1	2	427	2	2	18	967	0	0
4.262	1	2	427	3	2	20	1191	0	0
4.263	1	2	427	4	2	20	1191	0	0
4.264	1	2	427	5	2	18	967	0	0
4.265	1	2	427	6	2	18	967	0	0
4.266	1	2	427	7	2	10	469	0	0
4.267	1	2	427	8	2	10	469	0	0
4.268	1	2	427	9	2	20	1191	0	0
4.269	1	2	427	10	2	20	1191	0	0
4.27	1	2	428	1	2	20	1191	0	0
4.271	1	2	428	2	2	20	1191	0	0
4.272	1	2	428	3	2	14	775	0	0
4.273	1	2	428	4	2	14	775	0	0
4.274	1	2	428	5	2	14	775	0	0
4.275	1	2	428	6	2	14	775	0	0
4.276	1	2	428	7	2	12	597	0	0
4.277	1	2	428	8	2	12	597	0	0
4.28	1	2	429	1	2	18	967	0	0
4.281	1	2	429	2	2	18	967	0	0
4.282	1	2	429	3	2	22	1383	0	0
4.283	1	2	429	4	2	22	1383	0	0
4.284	1	2	429	5	2	24	1620	0	0
4.285	1	2	429	6	2	24	1620	0	0
4.286	1	2	429	7	2	20	1191	0	0
4.287	1	2	429	8	2	20	1191	0	0
4.288	1	2	429	9	2	14	775	0	0
4.289	1	2	429	10	2	14	775	0	0
4.29	1	2	430	1	2	6	309	0	0
4.291	1	2	430	2	2	6	309	0	0
4.292	1	2	430	3	2	20	1191	0	0
4.293	1	2	430	4	2	20	1191	0	0
4.294	1	2	430	5	2	22	1383	0	0
4.295	1	2	430	6	2	22	1383	0	0
4.296	1	2	430	7	2	18	967	0	0
4.297	1	2	430	8	2	18	967	0	0
4.298	1	2	430	9	2	22	1383	0	0
4.299	1	2	430	10	2	22	1383	0	0
4.3	1	2	431	1	2	18	967	0	0
4.301	1	2	431	2	2	18	967	0	0
4.302	1	2	431	3	2	26	1836	0	0
4.303	1	2	431	4	2	26	1836	0	0
4.304	1	2	431	5	2	22	1383	0	0
4.305	1	2	431	6	2	22	1383	0	0
4.306	1	2	431	7	2	16	903	0	0
4.307	1	2	431	8	2	16	903	0	0
4.308	1	2	431	9	2	22	1383	0	0
4.309	1	2	431	10	2	22	1383	0	0
4.31	1	2	432	1	2	20	1191	0	0
4.311	1	2	432	2	2	20	1191	0	0
4.312	1	2	432	3	2	22	1383	0	0
4.313	1	2	432	4	2	22	1383	0	0
4.314	1	2	432	5	2	22	1383	0	0
4.315	1	2	432	6	2	22	1383	0	0
4.316	1	2	432	7	2	28	2196	0	0
4.317	1	2	432	8	2	28	2196	0	0
4.318	1	2	432	9	2	26	1836	0	0
4.319	1	2	432	10	2	26	1836	0	0
4.32	1	2	433	1	2	22	1383	0	0
4.321	1	2	433	2	2	22	1383	0	0
4.322	1	2	433	3	2	8	421	0	0
4.323	1	2	433	4	2	8	421	0	0
4.324	1	2	433	5	2	26	1836	0	0
4.325	1	2	433	6	2	26	1836	0	0
4.326	1	2	433	7	2	26	1836	0	0
4.327	1	2	433	8	2	26	1836	0	0
4.328	1	2	433	9	2	2	133	0	0
4.329	1	2	433	10	2	2	133	0	0
4.33	1	2	434	1	2	24	1620	0	0
4.331	1	2	434	2	2	24	1620	0	0
4.332	1	2	434	3	2	24	1620	0	0
4.333	1	2	434	4	2	24	1620	0	0
4.334	1	1	434	5	1	2	133	0	0
4.335	1	2	434	6	2	20	1191	0	0
4.336	1	2	434	7	2	14	775	0	0
4.337	1	2	434	8	2	14	775	0	0
4.338	1	1	434	9	1	12	597	0	0
4.339	1	1	434	10	1	12	597	0	0
4.34	1	2	435	1	2	18	967	0	0
4.341	1	2	435	2	2	18	967	0	0
4.342	1	2	435	3	2	14	775	0	0
4.343	1	2	435	4	2	14	775	0	0
4.344	1	2	435	5	2	20	1191	0	0
4.345	1	2	435	6	2	20	1191	0	0
4.346	1	2	435	7	2	20	1191	0	0
4.347	1	2	435	8	2	20	1191	0	0
4.348	1	2	435	9	2	18	967	0	0
4.349	1	2	435	10	2	18	967	0	0
4.35	1	2	436	1	2	20	1191	0	0
4.351	1	2	436	2	2	20	1191	0	0
4.352	1	2	436	3	2	10	469	0	0
4.353	1	2	436	4	2	10	469	0	0
4.354	1	2	436	5	2	18	967	0	0
4.355	1	2	436	6	2	18	967	0	0
4.356	1	2	436	7	2	20	1191	0	0
4.357	1	2	436	8	2	20	1191	0	0
4.358	1	2	436	9	2	14	775	0	0
4.359	1	2	436	10	2	14	775	0	0
4.36	1	2	437	1	2	10	469	0	0
4.361	1	2	437	2	2	10	469	0	0
4.362	1	2	437	3	2	12	597	0	0
4.363	1	2	437	4	2	12	597	0	0
4.364	1	2	437	5	2	20	1191	0	0
4.365	1	2	437	6	2	20	1191	0	0
4.366	1	2	437	7	2	18	967	0	0
4.367	1	2	437	8	2	18	967	0	0
4.368	1	1	437	9	1	14	775	0	0
4.369	1	1	437	10	1	14	775	0	0
4.37	1	1	438	1	1	18	967	0	0
4.371	1	1	438	2	1	18	967	0	0
4.372	1	2	438	3	2	22	1383	0	0
4.373	1	2	438	4	2	22	1383	0	0
4.374	1	2	438	5	2	24	1620	0	0
4.375	1	2	438	6	2	24	1620	0	0
4.376	1	2	438	7	2	22	1383	0	0
4.377	1	2	438	8	2	22	1383	0	0
4.378	1	2	438	9	2	18	967	0	0
4.379	1	2	438	10	2	18	967	0	0
4.38	1	2	439	1	2	20	1191	0	0
4.381	1	2	439	2	2	20	1191	0	0
4.382	1	2	439	3	2	18	967	0	0
4.383	1	2	439	4	2	18	967	0	0
4.384	1	1	439	5	1	18	967	0	0
4.385	1	1	439	6	1	18	967	0	0
4.386	1	2	439	7	2	14	775	0	0
4.387	1	2	439	8	2	14	775	0	0
4.388	1	1	439	9	1	12	597	0	0
4.389	1	1	439	10	1	12	597	0	0
4.39	1	1	440	1	1	12	597	0	0
4.391	1	1	440	2	1	12	597	0	0
4.392	1	2	440	3	2	20	1191	0	0
4.393	1	2	440	4	2	20	1191	0	0
4.394	1	2	440	5	2	18	967	0	0
4.395	1	2	440	6	2	18	967	0	0
4.396	1	1	440	7	1	8	421	0	0
4.397	1	1	440	8	1	8	421	0	0
4.398	1	2	440	9	2	18	967	0	0
4.399	1	2	440	10	2	18	967	0	0
4.4	1	2	441	1	2	14	775	0	0
4.401	1	2	441	2	2	14	775	0	0
4.402	1	2	441	3	2	16	903	0	0
4.403	1	2	441	4	2	16	903	0	0
4.404	1	2	441	5	2	20	1191	0	0
4.41	1	2	442	1	2	16	903	0	0
4.411	1	2	442	2	2	16	903	0	0
4.412	1	2	442	3	2	16	903	0	0
4.413	1	2	442	4	2	16	903	0	0
4.414	1	2	442	5	2	20	1191	0	0
4.415	1	2	442	6	2	20	1191	0	0
4.416	1	2	442	7	2	24	1620	0	0
4.417	1	2	442	8	2	24	1620	0	0
4.422	1	2	443	3	2	22	1383	0	0
4.429	1	2	443	10	2	16	903	0	0
4.43	1	2	444	1	2	12	597	0	0
4.431	1	2	444	2	2	12	597	0	0
4.432	1	2	444	3	2	22	1383	0	0
4.433	1	2	444	4	2	22	1383	0	0
4.434	1	2	444	5	2	14	775	0	0
4.435	1	2	444	6	2	14	775	0	0
4.436	1	2	444	7	2	18	967	0	0
4.437	1	2	444	8	2	18	967	0	0
