% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
1917	1	1	1	0	6	309	0	1
1919	1	2	2	0	18	967	0	1
1920	1	2	2	0	10	469	0	1
1921	1	2	2	0	10	469	0	1
1922	1	2	2	0	12	597	0	1
1923	1	2	2	0	12	597	0	1
1924	1	2	2	0	10	469	0	1
1925	1	2	2	0	10	469	0	1
1926	1	1	1	0	14	775	0	1
1927	1	1	1	0	14	775	0	1
1928	1	2	2	0	22	1383	0	1
1929	1	2	2	0	22	1383	0	1
1930	1	2	2	0	20	1191	0	1
1931	1	2	2	0	20	1191	0	1
1932	1	2	2	0	10	469	0	1
1933	1	2	2	0	10	469	0	1
1934	1	2	2	0	22	1383	0	1
1935	1	1	1	0	12	597	0	1
1936	1	1	1	0	16	903	0	1
1937	1	1	1	0	16	903	0	1
1938	1	2	2	0	18	967	0	1
1939	1	2	2	0	18	967	0	1
1940	1	2	2	0	18	967	0	1
1941	1	2	2	0	18	967	0	1
1942	1	2	2	0	10	469	0	1
1943	1	2	2	0	10	469	0	1
1944	1	2	2	0	20	1191	0	1
1945	1	2	2	0	20	1191	0	1
1946	1	1	1	0	10	469	0	1
1947	1	2	2	0	10	469	0	1
1948	1	2	2	0	22	1383	0	1
1949	1	2	2	0	22	1383	0	1
1950	1	2	2	0	22	1383	0	1
1951	1	2	2	0	22	1383	0	1
1952	1	2	2	0	14	775	0	1
1953	1	2	2	0	14	775	0	1
1954	1	1	1	0	12	597	0	1
1955	1	1	1	0	12	597	0	1
1956	1	1	1	0	10	469	0	1
1957	1	2	2	0	20	1191	0	1
1958	1	2	2	0	24	1620	0	1
1959	1	2	2	0	24	1620	0	1
1960	1	1	1	0	14	775	0	1
1961	1	2	2	0	8	421	0	1
1962	1	2	2	0	24	1620	0	1
1963	1	2	2	0	24	1620	0	1
1964	1	2	2	0	20	1191	0	1
1965	1	2	2	0	20	1191	0	1
1966	1	2	2	0	12	597	0	1
1967	1	2	2	0	12	597	0	1
1968	1	2	2	0	20	1191	0	1
1969	1	2	2	0	20	1191	0	1
1970	1	2	2	0	24	1620	0	1
1971	1	2	2	0	24	1620	0	1
1972	1	2	2	0	20	1191	0	1
1976	1	2	2	0	22	1383	0	1
1977	1	2	2	0	22	1383	0	1
1978	1	2	2	0	8	421	0	1
1979	1	2	2	0	8	421	0	1
1980	1	2	2	0	24	1620	0	1
1981	1	2	2	0	24	1620	0	1
1982	1	2	2	0	20	1191	0	1
1983	1	2	2	0	20	1191	0	1
1984	1	2	2	0	24	1620	0	1
1985	1	2	2	0	24	1620	0	1
1986	1	2	2	0	20	1191	0	1
1987	1	2	2	0	20	1191	0	1
1988	1	2	2	0	16	903	0	1
1989	1	2	2	0	16	903	0	1
1990	1	2	2	0	20	1191	0	1
1995	1	2	2	0	22	1383	0	1
1996	1	2	2	0	14	775	0	1
1997	1	2	2	0	14	775	0	1
1998	1	2	2	0	26	1836	0	1
1999	1	2	2	0	26	1836	0	1
2000	1	2	2	0	28	2196	0	1
2001	1	2	2	0	28	2196	0	1
2002	1	2	2	0	22	1383	0	1
2003	1	2	2	0	22	1383	0	1
2007	1	2	2	0	20	1191	0	1
2008	1	2	2	0	16	903	0	1
2009	1	2	2	0	16	903	0	1
2013	1	2	2	0	14	775	0	1
2014	1	2	2	0	20	1191	0	1
2015	1	2	2	0	20	1191	0	1
2016	1	2	2	0	18	967	0	1
2017	1	2	2	0	18	967	0	1
2018	1	2	2	0	16	903	0	1
2019	1	2	2	0	16	903	0	1
2020	1	2	2	0	28	2196	0	1
2021	1	2	2	0	28	2196	0	1
2022	1	2	2	0	28	2196	0	1
2023	1	2	2	0	28	2196	0	1
2025	1	2	2	0	24	1620	0	1
2026	1	2	2	0	18	967	0	1
2032	1	2	2	0	22	1383	0	1
2033	1	2	2	0	22	1383	0	1
2034	1	2	2	0	12	597	0	1
2035	1	2	2	0	12	597	0	1
2036	1	2	2	0	18	967	0	1
2037	1	2	2	0	18	967	0	1
2038	1	2	2	0	22	1383	0	1
2039	1	2	2	0	22	1383	0	1
2040	1	2	2	0	26	1836	0	1
2041	1	2	2	0	26	1836	0	1
2042	1	2	2	0	26	1836	0	1
2043	1	2	2	0	26	1836	0	1
2044	1	2	2	0	22	1383	0	1
2045	1	2	2	0	22	1383	0	1
2051	1	2	2	0	14	775	0	1
2052	1	2	2	0	18	967	0	1
2053	1	2	2	0	18	967	0	1
2054	1	2	2	0	24	1620	0	1
2055	1	2	2	0	24	1620	0	1
2056	1	2	2	0	22	1383	0	1
2057	1	2	2	0	22	1383	0	1
2058	1	2	2	0	10	469	0	1
2059	1	2	2	0	10	469	0	1
2060	1	2	2	0	20	1191	0	1
2061	1	2	2	0	20	1191	0	1
2062	1	2	2	0	22	1383	0	1
2063	1	2	2	0	22	1383	0	1
2064	1	2	2	0	18	967	0	1
2065	1	2	2	0	18	967	0	1
2071	1	2	2	0	18	967	0	1
2072	1	2	2	0	0	81	0	1
2073	1	2	2	0	0	81	0	1
2074	1	2	2	0	20	1191	0	1
2075	1	2	2	0	20	1191	0	1
2076	1	2	2	0	22	1383	0	1
2077	1	2	2	0	22	1383	0	1
2078	1	2	2	0	22	1383	0	1
2079	1	2	2	0	22	1383	0	1
2080	1	2	2	0	22	1383	0	1
2081	1	2	2	0	22	1383	0	1
2082	1	2	2	0	0	81	0	1
2083	1	2	2	0	0	81	0	1
2084	1	2	2	0	24	1620	0	1
2091	1	2	2	0	18	967	0	1
2092	1	2	2	0	12	597	0	1
2093	1	2	2	0	12	597	0	1
2094	1	1	1	0	16	903	0	1
2095	1	1	1	0	16	903	0	1
2096	1	1	1	0	14	775	0	1
2097	1	1	1	0	14	775	0	1
2098	1	2	2	0	20	1191	0	1
2099	1	2	2	0	20	1191	0	1
2100	1	2	2	0	20	1191	0	1
2101	1	2	2	0	20	1191	0	1
2102	1	2	2	0	14	775	0	1
2103	1	2	2	0	14	775	0	1
2104	1	2	2	0	24	1620	0	1
2105	1	2	2	0	24	1620	0	1
2106	1	2	2	0	18	967	0	1
2107	1	2	2	0	18	967	0	1
2108	1	1	1	0	14	775	0	1
2109	1	1	1	0	14	775	0	1
2110	1	2	2	0	22	1383	0	1
2111	1	2	2	0	22	1383	0	1
2112	1	1	1	0	6	309	0	1
2113	1	1	1	0	6	309	0	1
2114	1	1	1	0	0	81	0	1
2115	1	1	1	0	0	81	0	1
2116	1	2	2	0	24	1620	0	1
2117	1	2	2	0	24	1620	0	1
2118	1	2	2	0	24	1620	0	1
2119	1	1	1	0	10	469	0	1
2120	1	1	1	0	6	309	0	1
2121	1	1	1	0	6	309	0	1
2122	1	2	2	0	20	1191	0	1
2123	1	2	2	0	20	1191	0	1
2124	1	1	1	0	8	421	0	1
2125	1	1	1	0	8	421	0	1
2126	1	2	2	0	20	1191	0	1
2127	1	1	1	0	12	597	0	1
2128	1	2	2	0	22	1383	0	1
2129	1	2	2	0	22	1383	0	1
2130	1	2	2	0	14	775	0	1
2134	1	2	2	0	14	775	0	1
2135	1	2	2	0	14	775	0	1
2136	1	2	2	0	16	903	0	1
2137	1	2	2	0	16	903	0	1
2140	1	2	2	0	12	597	0	1
2141	1	2	2	0	12	597	0	1
2142	1	2	2	0	22	1383	0	1
2143	1	2	2	0	22	1383	0	1
2144	1	2	2	0	24	1620	0	1
2146	1	2	2	0	24	1620	0	1
2147	1	2	2	0	24	1620	0	1
2148	1	2	2	0	22	1383	0	1
2153	1	2	2	0	26	1836	0	1
2154	1	2	2	0	18	967	0	1
2155	1	2	2	0	18	967	0	1
2156	1	2	2	0	16	903	0	1
2159	1	2	2	0	22	1383	0	1
2160	1	2	2	0	22	1383	0	1
2161	1	2	2	0	22	1383	0	1
2162	1	2	2	0	22	1383	0	1
2166	1	2	2	0	14	775	0	1
2167	1	2	2	0	14	775	0	1
2168	1	2	2	0	18	967	0	1
2172	1	2	2	0	18	967	0	1
2173	1	2	2	0	18	967	0	1
2174	1	2	2	0	4	217	0	1
2175	1	2	2	0	4	217	0	1
2176	1	2	2	0	10	469	0	1
2177	1	2	2	0	10	469	0	1
2178	1	2	2	0	2	133	0	1
2179	1	2	2	0	2	133	0	1
2180	1	2	2	0	16	903	0	1
2181	1	2	2	0	16	903	0	1
2182	1	2	2	0	12	597	0	1
2183	1	2	2	0	12	597	0	1
2184	1	2	2	0	14	775	0	1
2185	1	2	2	0	14	775	0	1
2186	1	2	2	0	20	1191	0	1
2187	1	2	2	0	20	1191	0	1
2188	1	2	2	0	24	1620	0	1
2192	1	2	2	0	20	1191	0	1
2193	1	2	2	0	20	1191	0	1
2198	1	2	2	0	22	1383	0	1
2199	1	2	2	0	22	1383	0	1
2200	1	2	2	0	28	2196	0	1
2201	1	2	2	0	28	2196	0	1
2204	1	2	2	0	24	1620	0	1
2205	1	2	2	0	24	1620	0	1
2210	1	2	2	0	24	1620	0	1
2211	1	2	2	0	24	1620	0	1
2216	1	2	2	0	24	1620	0	1
2217	1	2	2	0	24	1620	0	1
2218	1	2	2	0	28	2196	0	1
2219	1	2	2	0	28	2196	0	1
2223	1	2	2	0	14	775	0	1
2224	1	2	2	0	18	967	0	1
2225	1	2	2	0	18	967	0	1
2228	1	2	2	0	18	967	0	1
2229	1	2	2	0	18	967	0	1
2230	1	2	2	0	14	775	0	1
2231	1	2	2	0	14	775	0	1
2232	1	2	2	0	10	469	0	1
2233	1	2	2	0	10	469	0	1
2234	1	2	2	0	18	967	0	1
2235	1	2	2	0	18	967	0	1
2236	1	2	2	0	16	903	0	1
2237	1	2	2	0	16	903	0	1
2238	1	2	2	0	18	967	0	1
2239	1	2	2	0	18	967	0	1
2240	1	2	2	0	22	1383	0	1
2243	1	2	2	0	20	1191	0	1
2244	1	2	2	0	20	1191	0	1
2248	1	2	2	0	20	1191	0	1
